trait,wave_feature,beta,pval,r2,correlation,n_overlap
waking_sleepiness,lead3_level3_energy,-0.2138234337814363,0.10191568326480004,4.006519477062209e-05,-0.006329707321020762,66775
waking_sleepiness,lead3_level2_energy,-0.15273915095252807,0.24265826368145535,2.0443601338904216e-05,-0.004521460089257308,66775
waking_sleepiness,lead3_level1_energy,-0.24059437541834133,0.0657058648025168,5.07256475265061e-05,-0.007122194010963954,66775
waking_sleepiness,lead4_level6_approx_energy,-0.1563982504919057,0.23155666057024604,2.1434849591162042e-05,-0.004629778568355402,66775
waking_sleepiness,lead4_level6_energy,-0.19069014335080167,0.14465429041421812,3.1864943267567725e-05,-0.005644904185982892,66775
waking_sleepiness,lead4_level5_energy,-0.12519631131422287,0.3382244175614978,1.3735349853494228e-05,-0.003706123291895387,66775
waking_sleepiness,lead4_level4_energy,-0.19589811455239337,0.13399953349962454,3.362924919292354e-05,-0.0057990731321054135,66775
waking_sleepiness,lead4_level3_energy,-0.18477040096931155,0.1575403351999139,2.9917235610188442e-05,-0.005469665036428437,66775
waking_sleepiness,lead4_level2_energy,-0.20547831167105274,0.11599705124620487,3.699888500885429e-05,-0.006082670877995057,66775
waking_sleepiness,lead4_level1_energy,-0.2660335575695886,0.04184809580527253,6.201967748198367e-05,-0.007875257296198267,66775
waking_sleepiness,lead5_level6_approx_energy,-0.1736363261370685,0.1841048438095367,2.6420305540786337e-05,-0.005140068631899268,66775
waking_sleepiness,lead5_level6_energy,-0.19097348545724865,0.14405839496877917,3.195970839675599e-05,-0.0056532918195262025,66775
waking_sleepiness,lead5_level5_energy,-0.06931505218113512,0.5959602063585702,4.2102876489646945e-06,-0.0020518985477351133,66775
waking_sleepiness,lead5_level4_energy,-0.1311863987913649,0.3156194329519327,1.5081143762141203e-05,-0.003883444831855204,66775
waking_sleepiness,lead5_level3_energy,-0.1277513651935093,0.3284581282540022,1.4301703130770171e-05,-0.003781759263871469,66775
waking_sleepiness,lead5_level2_energy,-0.1845030278043622,0.15814224575575148,2.9830714411205328e-05,-0.005461750123410276,66775
waking_sleepiness,lead5_level1_energy,-0.22446514037114326,0.08597155052466117,4.415241546495974e-05,-0.006644728396670854,66775
waking_sleepiness,lead6_level6_approx_energy,-0.2009765397685931,0.12420450143472846,3.5395445955210825e-05,-0.0059494071937269905,66775
waking_sleepiness,lead6_level6_energy,-0.24780411031189575,0.05801596299166872,5.3811323111663256e-05,-0.0073356201585628965,66775
waking_sleepiness,lead6_level5_energy,-0.27925605830124905,0.032665014746301124,6.83379373758175e-05,-0.008266676319844396,66775
waking_sleepiness,lead6_level4_energy,-0.3057553347700898,0.019341046555644965,8.192279212992926e-05,-0.009051121042764846,66775
waking_sleepiness,lead6_level3_energy,-0.23469281572862113,0.07260910557563158,4.826766057408616e-05,-0.006947493114467984,66775
waking_sleepiness,lead6_level2_energy,-0.1346701342605879,0.30293993116608775,1.5892757083246778e-05,-0.003986572096786253,66775
waking_sleepiness,lead6_level1_energy,-0.2229598991598852,0.08809615328544389,4.356223742596477e-05,-0.006600169499891828,66775
waking_sleepiness,lead7_level6_approx_energy,0.04481781641158044,0.7317268224363669,1.7601839052971968e-06,0.001326719226399287,66775
waking_sleepiness,lead7_level6_energy,0.013942788758689805,0.915063542126082,1.7035541777232766e-07,0.0004127413470103275,66775
waking_sleepiness,lead7_level5_energy,0.013889590028310587,0.9153863973980721,1.6905791477839216e-07,0.00041116653181258933,66775
waking_sleepiness,lead7_level4_energy,0.018519968967234523,0.8873433673478234,3.005641412423543e-07,0.0005482373053498136,66775
waking_sleepiness,lead7_level3_energy,-0.04908366240319091,0.7073179640796317,2.111205846033748e-06,-0.0014529989148596308,66775
waking_sleepiness,lead7_level2_energy,0.10417111773203876,0.4255392953986502,9.509360402115696e-06,0.0030837250851625552,66775
waking_sleepiness,lead7_level1_energy,-0.011127672871150261,0.9321660067198021,1.0850890008740066e-07,-0.00032940689050218753,66775
waking_sleepiness,lead8_level6_approx_energy,0.057977571109172156,0.6574086528284049,2.945619825056589e-06,0.0017162808108293964,66775
waking_sleepiness,lead8_level6_energy,0.0042105193117835445,0.9743062322590867,1.5535598363314307e-08,0.00012464188064783484,66775
waking_sleepiness,lead8_level5_energy,-0.10575774303131173,0.41852386328687197,9.801239626239244e-06,-0.003130693154073009,66775
waking_sleepiness,lead8_level4_energy,-0.0471949512331782,0.7180896913126855,1.9518558598274893e-06,-0.0013970883502002886,66775
waking_sleepiness,lead8_level3_energy,-0.06595224085524667,0.6139133695507142,3.8116741896132567e-06,-0.0019523509392608946,66775
waking_sleepiness,lead8_level2_energy,-0.09372977709457767,0.4733879381298749,7.698601279804151e-06,-0.002774635341791539,66775
waking_sleepiness,lead8_level1_energy,-0.11962729425383974,0.3601499367372982,1.2540568332886082e-05,-0.003541266487219689,66775
waking_sleepiness,lead9_level6_approx_energy,-0.0014202927016851274,0.9913316483423806,1.7677154184880806e-09,-4.2044208872998303e-05,66775
waking_sleepiness,lead9_level6_energy,0.09177438602272384,0.48266673922787573,7.380735373985203e-06,0.0027167508856115524,66775
waking_sleepiness,lead9_level5_energy,0.0349313954455764,0.7893119808819317,1.0692728252825745e-06,0.0010340564903253099,66775
waking_sleepiness,lead9_level4_energy,-0.004664325351676366,0.9715380984547162,1.9064890777187316e-08,-0.0001380756720814175,66775
waking_sleepiness,lead9_level3_energy,-0.04528601417136127,0.7290339991425235,1.7971521862891748e-06,-0.0013405790486617883,66775
waking_sleepiness,lead9_level2_energy,-0.08835167964629106,0.4991434125248545,6.840475309521921e-06,-0.002615430234149397,66775
waking_sleepiness,lead9_level1_energy,-0.08617851777016505,0.5097579168893471,6.5081072230244175e-06,-0.00255109921862965,66775
waking_sleepiness,lead10_level6_approx_energy,-0.03465806083560672,0.7909221789284873,1.0526043935366047e-06,-0.0010259651036553829,66775
waking_sleepiness,lead10_level6_energy,-0.14769044170932824,0.2585823905616453,1.9114433792100094e-05,-0.00437200569460449,66775
waking_sleepiness,lead10_level5_energy,0.016121524340816852,0.9018537579748962,2.277554963514561e-07,0.00047723735813910104,66775
waking_sleepiness,lead10_level4_energy,-0.010965313070013598,0.9331534116203448,1.0536557215612419e-07,-0.00032460063515534176,66775
waking_sleepiness,lead10_level3_energy,-0.1596505838171543,0.22199616014315363,2.2335602975154245e-05,-0.004726055752269071,66775
waking_sleepiness,lead10_level2_energy,-0.26486065573865497,0.04275912878918059,6.147401220735205e-05,-0.00784053647456144,66775
waking_sleepiness,lead10_level1_energy,-0.26499130851591984,0.04265682339293861,6.153467604341767e-05,-0.007844404122864244,66775
waking_sleepiness,lead11_level6_approx_energy,-0.11216617662958675,0.3908892194690027,1.102504808092597e-05,-0.0033203987833668467,66775
waking_sleepiness,lead11_level6_energy,-0.0738475774412378,0.572148556591368,4.778913447522903e-06,-0.00218607260814662,66775
waking_sleepiness,lead11_level5_energy,-0.1754613986065382,0.1795367370612844,2.6978626320062205e-05,-0.005194095332186952,66775
waking_sleepiness,lead11_level4_energy,-0.2057674482870767,0.11548483494234259,3.710308344251345e-05,-0.0060912300434843355,66775
waking_sleepiness,lead11_level3_energy,-0.26042040211595535,0.04636135985158108,5.943012852516194e-05,-0.007709093884917488,66775
waking_sleepiness,lead11_level2_energy,-0.19634442310671996,0.13311546115922446,3.378265667941527e-05,-0.0058122849792532905,66775
waking_sleepiness,lead11_level1_energy,-0.20657601783861881,0.11406186147539027,3.7395251787253336e-05,-0.006115165720315644,66775
waking_sleepiness,lead12_level6_approx_energy,0.04381704343954094,0.7374937881313497,1.6824524519121198e-06,0.0012970938486014693,66775
waking_sleepiness,lead12_level6_energy,0.11381190504576799,0.3839754318868087,1.1350945666510626e-05,0.003369116452053065,66775
waking_sleepiness,lead12_level5_energy,0.05539418394140473,0.6717610288983157,2.688964054309295e-06,0.0016398061027973357,66775
waking_sleepiness,lead12_level4_energy,0.03855377775180984,0.768060179044817,1.3025384082432367e-06,0.001141288047679954,66775
waking_sleepiness,lead12_level3_energy,0.07266403919482675,0.578322522805355,4.626959839715283e-06,0.002151036922064258,66775
waking_sleepiness,lead12_level2_energy,0.04530355722506247,0.7289331655768116,1.7985448297341833e-06,0.0013410983668369664,66775
waking_sleepiness,lead12_level1_energy,0.08234493061584017,0.5287666058757083,5.9419691831319454e-06,0.0024376154706261285,66775
exercise_time,lead1_level6_approx_energy,-0.04850064455626229,0.7234301462911555,1.875467907086481e-06,-0.0013694772384669303,66775
exercise_time,lead1_level6_energy,-0.09571986715435352,0.48492227433428103,7.304975954136594e-06,-0.002702771902029077,66775
exercise_time,lead1_level5_energy,-0.12594327037986155,0.3581321471964112,1.2646331134513744e-05,-0.0035561680406788806,66775
exercise_time,lead1_level4_energy,-0.13899963971805518,0.31048970451194113,1.5404299911869757e-05,-0.0039248311953495735,66775
exercise_time,lead1_level3_energy,-0.13732487972500607,0.3163555552229205,1.5035333682966723e-05,-0.0038775422219481026,66775
exercise_time,lead1_level2_energy,-0.101934929376854,0.4570245491796021,8.28439254318969e-06,-0.002878262069783373,66775
exercise_time,lead1_level1_energy,-0.05982814664100204,0.6624537760272251,2.8538143366230173e-06,-0.001689323632585307,66775
exercise_time,lead2_level6_approx_energy,0.039187717441786965,0.7749334991923228,1.2243752782747919e-06,0.0011065149248015722,66775
exercise_time,lead2_level6_energy,0.05444943597616578,0.691158925841788,2.3637491595174254e-06,0.0015374489122555993,66775
exercise_time,lead2_level5_energy,0.02381860103150667,0.8620312451243097,4.5232138179418513e-07,0.0006725484220510443,66775
exercise_time,lead2_level4_energy,0.06614528121056124,0.6293655305851577,3.488288134012585e-06,0.0018676959425719918,66775
exercise_time,lead2_level3_energy,0.0632366963670895,0.6445131331562415,3.188254362407328e-06,0.001785568358995988,66775
exercise_time,lead2_level2_energy,-0.047619638887634465,0.7282532127756675,1.8079516515001615e-06,-0.0013446009255604718,66775
exercise_time,lead2_level1_energy,-0.06995023219478973,0.6097835676011198,3.901152586194279e-06,-0.0019751335614749447,66775
exercise_time,lead3_level6_approx_energy,0.016080616439601448,0.9065986015899717,2.0616740370460462e-07,0.0004540566088560772,66775
exercise_time,lead3_level6_energy,-0.01748441421182005,0.8984872548340849,2.4373437701452616e-07,-0.0004936946201454946,66775
exercise_time,lead3_level5_energy,-0.068170188750797,0.6189108456931478,3.7051313556135668e-06,-0.0019248717762485213,66775
exercise_time,lead3_level4_energy,-0.010609942736336007,0.9382942508789063,8.975128873434102e-08,-0.0002995851954502176,66775
exercise_time,lead3_level3_energy,-0.0030107711372343443,0.9824737499410032,7.2272016149455e-09,-8.501294323816618e-05,66775
exercise_time,lead3_level2_energy,-0.09404938667338213,0.49257489729526693,7.052231361770467e-06,-0.0026556037660811203,66775
exercise_time,lead3_level1_energy,-0.11262944760365189,0.41119822862002,1.0113896955599166e-05,-0.003180235361519316,66775
exercise_time,lead4_level6_approx_energy,-0.007658829132975576,0.9554361618066978,4.67669852843855e-08,-0.00021625675837669113,66775
exercise_time,lead4_level6_energy,-0.00693307051242638,0.9596552882167089,3.832356154642724e-08,-0.0001957640428559736,66775
exercise_time,lead4_level5_energy,-0.07047273062809464,0.6071158231198825,3.9596501438809995e-06,-0.001989886967704754,66775
exercise_time,lead4_level4_energy,-0.03493274525395914,0.7988143376407217,9.729265385560737e-07,-0.0009863703862113596,66775
exercise_time,lead4_level3_energy,-0.035607603851671055,0.7950135104776357,1.010881189533741e-06,-0.0010054258750034387,66775
exercise_time,lead4_level2_energy,-0.07863329978429226,0.5661455142139014,4.929780902052094e-06,-0.002220310992263515,66775
exercise_time,lead4_level1_energy,-0.07847565855081774,0.566924234465134,4.910034617333636e-06,-0.0022158597920153007,66775
exercise_time,lead5_level6_approx_energy,-0.046718161818291554,0.7331995112117976,1.7401476908318614e-06,-0.0013191465766799605,66775
exercise_time,lead5_level6_energy,-0.09757206151556864,0.47651306000412397,7.590415993630195e-06,-0.002755070959951048,66775
exercise_time,lead5_level5_energy,-0.1549483361413079,0.25823868017401186,1.9142050184273174e-05,-0.004375162875159044,66775
exercise_time,lead5_level4_energy,-0.1426727828584972,0.2978774489685117,1.6229191353689387e-05,-0.004028547052540527,66775
exercise_time,lead5_level3_energy,-0.10144842880852463,0.4591752746663986,8.20550409985632e-06,-0.002864525108946587,66775
exercise_time,lead5_level2_energy,-0.13782043470808708,0.314612345606603,1.514404345670517e-05,-0.003891534845673969,66775
exercise_time,lead5_level1_energy,-0.08714122849839274,0.5248973028136521,6.0542726161294524e-06,-0.0024605431546823806,66775
exercise_time,lead6_level6_approx_energy,0.05829039825779563,0.6706122399599505,2.708997855149775e-06,0.0016459033558331468,66775
exercise_time,lead6_level6_energy,0.027590949619082986,0.8404534685068872,6.069430101840467e-07,0.0007790654709174107,66775
exercise_time,lead6_level5_energy,-0.014537669961310548,0.9155251892726117,1.6850167572357577e-07,-0.0004104895572937139,66775
exercise_time,lead6_level4_energy,0.04364727278305805,0.7501312970179144,1.5188988100600653e-06,0.0012324361283119584,66775
exercise_time,lead6_level3_energy,0.045644325701251584,0.7391059968326656,1.6610710492637182e-06,0.0012888254513921697,66775
exercise_time,lead6_level2_energy,-0.06279336431175479,0.6468351837235311,3.143707422159636e-06,-0.0017730503158974319,66775
exercise_time,lead6_level1_energy,-0.08868869174540223,0.5175636996875206,6.271206672181506e-06,-0.002504237742940582,66775
exercise_time,lead7_level6_approx_energy,-0.00922774470567888,0.9463198473022979,6.788999018514374e-08,-0.00026055708027037847,66775
exercise_time,lead7_level6_energy,0.05591052572936069,0.683315186341243,2.492308324941739e-06,0.001578704635322057,66775
exercise_time,lead7_level5_energy,0.07566765651086112,0.5808805745948882,4.564941153972768e-06,0.0021365722915197448,66775
exercise_time,lead7_level4_energy,0.08107244201168849,0.5541624636206609,5.240360032909841e-06,0.0022891832679283854,66775
exercise_time,lead7_level3_energy,0.004215683959964399,0.9754616274105962,1.4169374562555959e-08,0.00011903518562612485,66775
exercise_time,lead7_level2_energy,-0.06137488148878713,0.6542878462863206,3.003280867885927e-06,-0.0017329976535671958,66775
exercise_time,lead7_level1_energy,-0.04736309932245144,0.7296596739634476,1.7885242946658053e-06,-0.0013373572054305913,66775
exercise_time,lead8_level6_approx_energy,0.12626501056916908,0.35690549711007946,1.2711027407630304e-05,0.0035652527831599033,66775
exercise_time,lead8_level6_energy,0.11587598942606908,0.39784571350252496,1.0705366185415066e-05,0.003271905589208227,66775
exercise_time,lead8_level5_energy,0.11124438824830388,0.4169747746215787,9.866675394376578e-06,0.0031411264532062743,66775
exercise_time,lead8_level4_energy,0.30918047099553386,0.024074743196294834,7.621469661278635e-05,0.008730102898234513,66775
exercise_time,lead8_level3_energy,0.24225279775124223,0.07713051124527978,4.678991099249519e-05,0.00684031512386202,66775
exercise_time,lead8_level2_energy,0.06522263774475785,0.6341540939232232,3.3916523781707397e-06,0.0018416439336307142,66775
exercise_time,lead8_level1_energy,0.10437339658609733,0.4463302344815442,8.685488507853556e-06,0.002947115285454201,66775
exercise_time,lead9_level6_approx_energy,-0.08103214336952824,0.5543594306154211,5.2351516816040444e-06,-0.002288045384634568,66775
exercise_time,lead9_level6_energy,0.0528255919279525,0.699915424238176,2.224863442923386e-06,0.0014915976151606,66775
exercise_time,lead9_level5_energy,0.21768622854364278,0.11221136927844695,3.778126776099455e-05,0.0061466468713091684,66775
exercise_time,lead9_level4_energy,0.20369096691784266,0.13722239898609423,3.307944053732026e-05,0.0057514729015964655,66775
exercise_time,lead9_level3_energy,0.1263589511077037,0.3565478440293408,1.2729948327350193e-05,0.0035679053134606686,66775
exercise_time,lead9_level2_energy,-0.10338830855493786,0.45063326031057904,8.52231292702843e-06,-0.0029193000749781015,66775
exercise_time,lead9_level1_energy,-0.09943037707673305,0.4681569704366708,7.88229689752118e-06,-0.002807542857720397,66775
exercise_time,lead10_level6_approx_energy,0.17034839223647888,0.21389362211025537,2.3136128852518922e-05,0.004810002999169889,66775
exercise_time,lead10_level6_energy,0.054832791067565785,0.6890976637526715,2.3971506123432462e-06,0.0015482734296764916,66775
exercise_time,lead10_level5_energy,0.288115901981118,0.03553300080060384,6.61834000112993e-05,0.008135318064604213,66775
exercise_time,lead10_level4_energy,0.36623217716375295,0.00753484296714478,0.0001069369058284142,0.0103410302112199,66775
exercise_time,lead10_level3_energy,0.2229870218020899,0.10373513642377344,3.9643664366928455e-05,0.006296321494804974,66775
exercise_time,lead10_level2_energy,0.04136337642778306,0.7628029301178323,1.3641011694653926e-06,0.001167947416828182,66775
exercise_time,lead10_level1_energy,0.1402297579575786,0.3062272347930942,1.5678156135234822e-05,0.003959565144662282,66775
exercise_time,lead11_level6_approx_energy,-0.04284936946228401,0.7545508049665941,1.4638732909189045e-06,-0.0012099063156405258,66775
exercise_time,lead11_level6_energy,0.1396949517776513,0.3080755975726853,1.5558797932802015e-05,0.003944464213590057,66775
exercise_time,lead11_level5_energy,-0.05109456234300846,0.7092940236239993,2.0814404164681832e-06,-0.0014427197984350373,66775
exercise_time,lead11_level4_energy,0.05411263915839268,0.6929717403681885,2.334597670627936e-06,0.0015279390267654482,66775
exercise_time,lead11_level3_energy,0.03129021782405419,0.819409393214409,7.806058284209882e-07,0.0008835190024537827,66775
exercise_time,lead11_level2_energy,0.047315096576547096,0.7299229470459088,1.784900774515208e-06,0.0013360017869923197,66775
exercise_time,lead11_level1_energy,0.020648090202258506,0.8802471879402088,3.3991818104706084e-07,0.0005830250259252213,66775
exercise_time,lead12_level6_approx_energy,0.007678461436089535,0.9553220481510925,4.700705269478078e-08,0.0002168111013653106,66775
exercise_time,lead12_level6_energy,-0.0230081522258732,0.8666810437127529,4.220637950247408e-07,-0.0006496643716964261,66775
exercise_time,lead12_level5_energy,-0.027763444481584937,0.8394695320132365,6.145557813752589e-07,-0.00078393608222804,66775
exercise_time,lead12_level4_energy,0.007964644144580021,0.9536587033001234,5.0576336896313023e-08,0.00022489183325881426,66775
exercise_time,lead12_level3_energy,0.08454538195943505,0.5373176782343584,5.6989441041821465e-06,0.0023872461339483108,66775
exercise_time,lead12_level2_energy,0.09489668424402208,0.48868527996374234,7.179871846396679e-06,0.0026795282880707847,66775
exercise_time,lead12_level1_energy,0.05174261429037067,0.7057776699590332,2.1345746711309843e-06,0.0014610183674411948,66775
long_sleep_duration,lead1_level6_approx_energy,0.05642777038978362,0.3881813300490331,1.1151704099265913e-05,0.003339416730648515,66775
long_sleep_duration,lead1_level6_energy,0.10072211921652827,0.12348729237228036,3.5530814729400895e-05,0.005960772997668307,66775
long_sleep_duration,lead1_level5_energy,0.12582543885179942,0.054329069201869966,5.544882709429544e-05,0.007446396920176131,66775
long_sleep_duration,lead1_level4_energy,0.1121462561550796,0.08634379009141563,4.404788052547737e-05,0.00663685772974776,66775
long_sleep_duration,lead1_level3_energy,0.17699605631481383,0.006794042301633318,0.00010971920094682286,0.010474693358139664,66775
long_sleep_duration,lead1_level2_energy,0.08873955110753709,0.17476441142653837,2.7579723721804505e-05,0.0052516400983371285,66775
long_sleep_duration,lead1_level1_energy,0.06599482736750978,0.3128666283729845,1.5253701754369686e-05,0.0039055987703392144,66775
long_sleep_duration,lead2_level6_approx_energy,0.05604961217707916,0.3913690544620433,1.1002735687215548e-05,0.0033170371850167355,66775
long_sleep_duration,lead2_level6_energy,0.11164952608706039,0.08774561729503673,4.3658541622249025e-05,0.006607461057004867,66775
long_sleep_duration,lead2_level5_energy,0.09980192521974958,0.12695323563140576,3.488456361255832e-05,0.005906315569932656,66775
long_sleep_duration,lead2_level4_energy,0.104614629911021,0.1096368779931187,3.833013089893367e-05,0.006191133248438907,66775
long_sleep_duration,lead2_level3_energy,0.1356775086064525,0.03799835644205945,6.447200504866579e-05,0.008029446123484052,66775
long_sleep_duration,lead2_level2_energy,0.12422872958481644,0.05746133743003985,5.405047865714163e-05,0.007351903063635062,66775
long_sleep_duration,lead2_level1_energy,0.17898268485617672,0.006197266318551091,0.0001121960308949621,0.010592262784377526,66775
long_sleep_duration,lead3_level6_approx_energy,0.07582571535439203,0.24622579379649762,2.0136708757445554e-05,0.004487394428642779,66775
long_sleep_duration,lead3_level6_energy,0.12675868486790506,0.05256520173187709,5.627440421573926e-05,0.007501626771337481,66775
long_sleep_duration,lead3_level5_energy,0.12080355878603265,0.06468864387294326,5.1111062986719524e-05,0.007149200164126959,66775
long_sleep_duration,lead3_level4_energy,0.1371841570550634,0.03591275118961069,6.591183071646967e-05,0.00811861014683177,66775
long_sleep_duration,lead3_level3_energy,0.17440551268097462,0.007649628995154086,0.00010653096786306104,0.010321384008991862,66775
long_sleep_duration,lead3_level2_energy,0.12394377470290091,0.05803582909094944,5.380280191680242e-05,0.007335039326266496,66775
long_sleep_duration,lead3_level1_energy,0.16561773089101814,0.011316884311432556,9.606586920873905e-05,0.009801319768779005,66775
long_sleep_duration,lead4_level6_approx_energy,0.050179104402780776,0.44286618828699087,8.81863297386154e-06,0.0029696183211581203,66775
long_sleep_duration,lead4_level6_energy,0.12061449788207909,0.06510849254194957,5.0951207723914926e-05,0.007138011468535873,66775
long_sleep_duration,lead4_level5_energy,0.11680547550027433,0.07405699493910647,4.778392936921616e-05,0.006912592087593693,66775
long_sleep_duration,lead4_level4_energy,0.10859896929725531,0.09676176630933259,4.130540294888796e-05,0.006426927955815508,66775
long_sleep_duration,lead4_level3_energy,0.1602057520490448,0.01428599586062252,8.989005918336179e-05,0.009481036820047207,66775
long_sleep_duration,lead4_level2_energy,0.13582984739983822,0.037782900319370795,6.461686474434902e-05,0.008038461590723758,66775
long_sleep_duration,lead4_level1_energy,0.174215618606646,0.007715991217989067,0.00010629911066639686,0.010310146006063791,66775
long_sleep_duration,lead5_level6_approx_energy,0.07886403068720625,0.22780616908200743,2.178278455189364e-05,0.004667203075791144,66775
long_sleep_duration,lead5_level6_energy,0.13989818296447043,0.032401664052680905,6.85456034200671e-05,0.008279227223613007,66775
long_sleep_duration,lead5_level5_energy,0.1541530892048456,0.018402190849328252,8.322617227041196e-05,0.009122837950460934,66775
long_sleep_duration,lead5_level4_energy,0.15273361673339084,0.019506043088254238,8.17005026227946e-05,0.009038833034315456,66775
long_sleep_duration,lead5_level3_energy,0.20098644936799875,0.00211435917352299,0.00014147803276653992,0.01189445386583365,66775
long_sleep_duration,lead5_level2_energy,0.12607165586830785,0.05385898159673663,5.566604552820209e-05,0.007460968136061828,66775
long_sleep_duration,lead5_level1_energy,0.09948125245159027,0.1281786931069706,3.466074913249795e-05,0.005887338034586886,66775
long_sleep_duration,lead6_level6_approx_energy,0.06360614752557169,0.3307043612413493,1.4169471134306555e-05,0.003764235796519226,66775
long_sleep_duration,lead6_level6_energy,0.11245883446847849,0.08547097053561695,4.429376657755224e-05,0.006655356232208379,66775
long_sleep_duration,lead6_level5_energy,0.09585948746108072,0.14266560077900992,3.21829359972714e-05,0.005673000616676549,66775
long_sleep_duration,lead6_level4_energy,0.11552145140818154,0.07729112897757472,4.673914136843482e-05,0.006836603057616591,66775
long_sleep_duration,lead6_level3_energy,0.14044501544343543,0.03173100717772223,6.908251130466336e-05,0.008311588975929346,66775
long_sleep_duration,lead6_level2_energy,0.1156667419861086,0.0769195009050321,4.6856782325410684e-05,0.006845201408807579,66775
long_sleep_duration,lead6_level1_energy,0.16940866287105202,0.00957710710297834,0.00010051402993083158,0.010025668552922494,66775
long_sleep_duration,lead7_level6_approx_energy,0.05681036135396814,0.38497238707875003,1.1303438083976047e-05,0.003362058608184471,66775
long_sleep_duration,lead7_level6_energy,0.014039286081848892,0.8300052309448678,6.903121269052903e-07,0.0008308502445557425,66775
long_sleep_duration,lead7_level5_energy,0.019768042261373124,0.7624222063676892,1.3686196712603405e-06,0.0011698801955809359,66775
long_sleep_duration,lead7_level4_energy,0.04675253712896492,0.4746329295233408,7.655363620684419e-06,0.0027668327777309884,66775
long_sleep_duration,lead7_level3_energy,0.09004010059113253,0.16853022582525656,2.8394053702585076e-05,0.005328607107215113,66775
long_sleep_duration,lead7_level2_energy,0.061677111535228236,0.34558058187115526,1.3323045456092864e-05,0.003650074719168881,66775
long_sleep_duration,lead7_level1_energy,0.06812237476027068,0.2975225047711927,1.6253055361903357e-05,0.004031507827343517,66775
long_sleep_duration,lead8_level6_approx_energy,-0.07094287355599845,0.2779686845719832,1.762678096051129e-05,-0.0041984260096882085,66775
long_sleep_duration,lead8_level6_energy,-0.0943389745297294,0.1491096332372007,3.11700686396188e-05,-0.005583016088011872,66775
long_sleep_duration,lead8_level5_energy,0.011733018299590664,0.8576029024393874,4.821419850031816e-07,0.000694364447505301,66775
long_sleep_duration,lead8_level4_energy,0.05283332751865801,0.41911820220885676,9.776229415225934e-06,0.0031266962460665014,66775
long_sleep_duration,lead8_level3_energy,0.057792343441415296,0.3768106419516317,1.169758115115993e-05,0.0034201726784262258,66775
long_sleep_duration,lead8_level2_energy,0.026957849642737994,0.6801552148671295,2.5452236489531543e-06,0.0015953757076952546,66775
long_sleep_duration,lead8_level1_energy,0.06136478601034744,0.34802867001139615,1.3188454474843958e-05,0.0036315911768280956,66775
long_sleep_duration,lead9_level6_approx_energy,-0.03112825755586585,0.6340550333325772,3.3936345983365257e-06,-0.0018421820206600877,66775
long_sleep_duration,lead9_level6_energy,-0.07776429052802432,0.23435649341615117,2.1179508847724016e-05,-0.004602120038457409,66775
long_sleep_duration,lead9_level5_energy,-0.07367136951645933,0.2599032923844307,1.900872303606249e-05,-0.00435989942954746,66775
long_sleep_duration,lead9_level4_energy,-0.024098554109203512,0.7124813022707146,2.033936677858783e-06,-0.001426161519776826,66775
long_sleep_duration,lead9_level3_energy,-0.02115698518000445,0.7462848993088391,1.5677002220826353e-06,-0.0012520783612776144,66775
long_sleep_duration,lead9_level2_energy,-0.06882354414134792,0.2925776822908633,1.6589355847473897e-05,-0.0040730032957275114,66775
long_sleep_duration,lead9_level1_energy,-0.044822415985596734,0.49306319621063854,7.036326445053476e-06,-0.002652607480615406,66775
long_sleep_duration,lead10_level6_approx_energy,-0.03692589343616113,0.5722864238317303,4.775484947816544e-06,-0.0021852882983515337,66775
long_sleep_duration,lead10_level6_energy,-0.08263887850215484,0.20631727605657835,2.3917968290820824e-05,-0.004890599992979529,66775
long_sleep_duration,lead10_level5_energy,-0.04127841859346351,0.5278781627350901,5.967625457903303e-06,-0.0024428723785032435,66775
long_sleep_duration,lead10_level4_energy,-8.547275552321837e-05,0.998957096344683,2.558364631255472e-11,-5.058309903761001e-06,66775
long_sleep_duration,lead10_level3_energy,-0.01609231781754518,0.8056120025192723,9.069694503205383e-07,-0.0009523494368750363,66775
long_sleep_duration,lead10_level2_energy,-0.0059974735632702635,0.9269237188893144,1.2597725462804021e-07,-0.00035493274712891003,66775
long_sleep_duration,lead10_level1_energy,-0.008812794215486383,0.8927944676737775,2.720086513807729e-07,-0.0005215444849879254,66775
long_sleep_duration,lead11_level6_approx_energy,-0.01131389644653358,0.8626380596524508,4.483114744990857e-07,-0.0006695606581900216,66775
long_sleep_duration,lead11_level6_energy,-0.043406341655339485,0.5068249792801145,6.598752284481257e-06,-0.002568803667747423,66775
long_sleep_duration,lead11_level5_energy,-0.05444343534928667,0.4050846485393278,1.038117467466737e-05,-0.003221983034656741,66775
long_sleep_duration,lead11_level4_energy,-0.0367044770285264,0.5745921102723667,4.718386768076677e-06,-0.0021721847918513013,66775
long_sleep_duration,lead11_level3_energy,0.01568002351216617,0.8104963634168383,8.61090653003771e-07,0.0009279497044060072,66775
long_sleep_duration,lead11_level2_energy,0.033047850593446476,0.613290223306993,3.825092072751168e-06,0.0019557842605049613,66775
long_sleep_duration,lead11_level1_energy,0.031650708738324096,0.6283740009875959,3.508506901561681e-06,0.0018731008786549252,66775
long_sleep_duration,lead12_level6_approx_energy,0.0008446203368442281,0.9896945712014451,2.498495521585653e-09,4.998495004180794e-05,66775
